"Date","Price","Open","High","Low","Vol.","Change %"
"07/09/2018","729.00","729.00","729.00","729.00","","1.11%"
"07/06/2018","721.00","721.00","721.00","721.00","","1.55%"
"07/05/2018","710.00","710.00","710.00","710.00","","0.71%"
"07/04/2018","705.00","705.00","705.00","705.00","","0.43%"
"07/03/2018","702.00","702.00","702.00","702.00","","-0.43%"
"07/02/2018","705.00","705.00","705.00","705.00","","-0.98%"
"06/29/2018","712.00","712.00","712.00","712.00","","-1.66%"
"06/28/2018","724.00","724.00","724.00","724.00","","-0.41%"
"06/27/2018","727.00","727.00","727.00","727.00","","-1.09%"
"06/26/2018","735.00","735.00","735.00","735.00","","-1.34%"
"06/25/2018","745.00","745.00","745.00","745.00","","0.00%"
"06/22/2018","745.00","745.00","745.00","745.00","","0.40%"
"06/21/2018","742.00","742.00","742.00","742.00","","-0.13%"
"06/20/2018","743.00","743.00","743.00","743.00","","0.00%"
"06/19/2018","743.00","743.00","743.00","743.00","","0.95%"
"06/18/2018","736.00","736.00","736.00","736.00","","-1.34%"
"06/15/2018","746.00","746.00","746.00","746.00","","-1.84%"
"06/14/2018","760.00","760.00","760.00","760.00","","-1.04%"
"06/13/2018","768.00","768.00","768.00","768.00","","2.26%"
"06/12/2018","751.00","751.00","751.00","751.00","","0.67%"
"06/11/2018","746.00","746.00","746.00","746.00","","1.63%"
"06/08/2018","734.00","734.00","734.00","734.00","","0.41%"
"06/07/2018","731.00","731.00","731.00","731.00","","-0.54%"
"06/06/2018","735.00","735.00","735.00","735.00","","-1.34%"
"06/05/2018","745.00","745.00","745.00","745.00","","-0.53%"
"06/04/2018","749.00","749.00","749.00","749.00","","-0.66%"
"06/01/2018","754.00","754.00","754.00","754.00","","0.00%"
"05/31/2018","754.00","754.00","754.00","754.00","","-1.82%"
"05/30/2018","768.00","768.00","768.00","768.00","","-1.41%"
"05/29/2018","779.00","779.00","779.00","779.00","","-0.26%"
"05/25/2018","781.00","781.00","781.00","781.00","","0.64%"
"05/24/2018","776.00","776.00","776.00","776.00","","1.97%"
"05/23/2018","761.00","761.00","761.00","761.00","","1.74%"
"05/22/2018","748.00","748.00","748.00","748.00","","2.61%"
"05/21/2018","729.00","729.00","729.00","729.00","","2.10%"
"05/18/2018","714.00","714.00","714.00","714.00","","3.18%"
"05/17/2018","692.00","692.00","692.00","692.00","","1.62%"
"05/16/2018","681.00","681.00","681.00","681.00","","2.10%"
"05/15/2018","667.00","667.00","667.00","667.00","","1.68%"
"05/14/2018","656.00","656.00","656.00","656.00","","-0.15%"
"05/11/2018","657.00","657.00","657.00","657.00","","0.15%"
"05/10/2018","656.00","656.00","656.00","656.00","","0.00%"
"05/09/2018","656.00","656.00","656.00","656.00","","0.15%"
"05/08/2018","655.00","655.00","655.00","655.00","","0.77%"
"05/04/2018","650.00","650.00","650.00","650.00","","0.31%"
"05/03/2018","648.00","648.00","648.00","648.00","","0.15%"
"05/02/2018","647.00","647.00","647.00","647.00","","-1.22%"
"05/01/2018","655.00","655.00","655.00","655.00","","-0.15%"
"04/30/2018","656.00","656.00","656.00","656.00","","0.15%"
"04/27/2018","655.00","655.00","655.00","655.00","","1.08%"
"04/26/2018","648.00","648.00","648.00","648.00","","1.41%"
"04/25/2018","639.00","639.00","639.00","639.00","","0.31%"
"04/24/2018","637.00","637.00","637.00","637.00","","-0.31%"
"04/23/2018","639.00","639.00","639.00","639.00","","0.31%"
"04/20/2018","637.00","637.00","637.00","637.00","","0.00%"
"04/19/2018","637.00","637.00","637.00","637.00","","0.31%"
"04/18/2018","635.00","635.00","635.00","635.00","","-0.16%"
"04/17/2018","636.00","636.00","636.00","636.00","","-0.31%"
"04/16/2018","638.00","638.00","638.00","638.00","","-0.31%"
"04/13/2018","640.00","640.00","640.00","640.00","","0.16%"
"04/12/2018","639.00","639.00","639.00","639.00","","1.75%"
"04/11/2018","628.00","628.00","628.00","628.00","","-0.48%"
"04/10/2018","631.00","631.00","631.00","631.00","","-0.94%"
"04/09/2018","637.00","637.00","637.00","637.00","","-0.93%"
"04/06/2018","643.00","643.00","643.00","643.00","","-0.46%"
"04/05/2018","646.00","646.00","646.00","646.00","","-0.31%"
"04/04/2018","648.00","648.00","648.00","648.00","","-0.46%"
"04/03/2018","651.00","651.00","651.00","651.00","","-1.51%"
"03/29/2018","661.00","661.00","661.00","661.00","","-0.15%"
"03/28/2018","662.00","662.00","662.00","662.00","","0.00%"
"03/27/2018","662.00","662.00","662.00","662.00","","0.61%"
"03/26/2018","658.00","658.00","658.00","658.00","","0.30%"
"03/23/2018","656.00","656.00","656.00","656.00","","0.61%"
"03/22/2018","652.00","652.00","652.00","652.00","","0.46%"
"03/21/2018","649.00","649.00","649.00","649.00","","0.62%"
"03/20/2018","645.00","645.00","645.00","645.00","","1.42%"
"03/19/2018","636.00","636.00","636.00","636.00","","0.16%"
"03/16/2018","635.00","635.00","635.00","635.00","","-0.63%"
"03/15/2018","639.00","639.00","639.00","639.00","","-0.31%"
"03/14/2018","641.00","641.00","641.00","641.00","","-0.16%"
"03/13/2018","642.00","642.00","642.00","642.00","","-0.93%"
"03/12/2018","648.00","648.00","648.00","648.00","","-0.77%"
"03/09/2018","653.00","653.00","653.00","653.00","","0.31%"
"03/08/2018","651.00","651.00","651.00","651.00","","0.46%"
"03/07/2018","648.00","648.00","648.00","648.00","","-0.92%"
"03/06/2018","654.00","654.00","654.00","654.00","","-1.51%"
"03/05/2018","664.00","664.00","664.00","664.00","","-0.75%"
"03/02/2018","669.00","669.00","669.00","669.00","","1.06%"
"03/01/2018","662.00","662.00","662.00","662.00","","0.61%"
"02/28/2018","658.00","658.00","658.00","658.00","","0.00%"
"02/27/2018","658.00","658.00","658.00","658.00","","0.92%"
"02/26/2018","652.00","652.00","652.00","652.00","","0.93%"
"02/23/2018","646.00","646.00","646.00","646.00","","0.16%"
"02/22/2018","645.00","645.00","645.00","645.00","","0.78%"
"02/21/2018","640.00","640.00","640.00","640.00","","-0.16%"
"02/20/2018","641.00","641.00","641.00","641.00","","-0.62%"
"02/19/2018","645.00","645.00","645.00","645.00","","-0.62%"
"02/16/2018","649.00","649.00","649.00","649.00","","0.00%"
"02/15/2018","649.00","649.00","649.00","649.00","","1.09%"
"02/14/2018","642.00","642.00","642.00","642.00","","0.78%"
"02/13/2018","637.00","637.00","637.00","637.00","","-0.47%"
"02/12/2018","640.00","640.00","640.00","640.00","","-0.31%"
"02/09/2018","642.00","642.00","642.00","642.00","","-0.16%"
"02/08/2018","643.00","643.00","643.00","643.00","","-0.77%"
"02/07/2018","648.00","648.00","648.00","648.00","","0.00%"
"02/06/2018","648.00","648.00","648.00","648.00","","-0.92%"
"02/05/2018","654.00","654.00","654.00","654.00","","-0.61%"
"02/02/2018","658.00","658.00","658.00","658.00","","-0.45%"
"02/01/2018","661.00","661.00","661.00","661.00","","-0.45%"
"01/31/2018","664.00","664.00","664.00","664.00","","-0.90%"
"01/30/2018","670.00","670.00","670.00","670.00","","-1.33%"
"01/29/2018","679.00","679.00","679.00","679.00","","-0.44%"
"01/26/2018","682.00","682.00","682.00","682.00","","-0.15%"
"01/25/2018","683.00","683.00","683.00","683.00","","-1.16%"
"01/24/2018","691.00","691.00","691.00","691.00","","-0.43%"
"01/23/2018","694.00","694.00","694.00","694.00","","-1.14%"
"01/22/2018","702.00","702.00","702.00","702.00","","-0.43%"
"01/19/2018","705.00","705.00","705.00","705.00","","-0.28%"
"01/18/2018","707.00","707.00","707.00","707.00","","-1.12%"
"01/17/2018","715.00","715.00","715.00","715.00","","-0.28%"
"01/16/2018","717.00","717.00","717.00","717.00","","3.46%"
"01/15/2018","693.00","693.00","693.00","693.00","","1.32%"
"01/12/2018","684.00","684.00","684.00","684.00","","0.44%"
"01/11/2018","681.00","681.00","681.00","681.00","","-0.58%"
"01/10/2018","685.00","685.00","685.00","685.00","","-0.87%"
"01/09/2018","691.00","691.00","691.00","691.00","","1.32%"
"01/08/2018","682.00","682.00","682.00","682.00","","0.29%"
"01/05/2018","680.00","680.00","680.00","680.00","","0.59%"
"01/04/2018","676.00","676.00","676.00","676.00","","-1.02%"
"01/03/2018","683.00","683.00","683.00","683.00","","-2.43%"
"01/02/2018","700.00","700.00","700.00","700.00","","-15.36%"
"12/22/2017","827.00","827.00","827.00","827.00","","-0.48%"
"12/21/2017","831.00","831.00","831.00","831.00","","0.73%"
"12/20/2017","825.00","825.00","825.00","825.00","","0.12%"
"12/19/2017","824.00","824.00","824.00","824.00","","0.49%"
"12/18/2017","820.00","820.00","820.00","820.00","","0.61%"
"12/15/2017","815.00","815.00","815.00","815.00","","0.12%"
"12/14/2017","814.00","814.00","814.00","814.00","","0.25%"
"12/13/2017","812.00","812.00","812.00","812.00","","0.00%"
"12/12/2017","812.00","812.00","812.00","812.00","","-0.25%"
"12/11/2017","814.00","814.00","814.00","814.00","","0.00%"
"12/08/2017","814.00","814.00","814.00","814.00","","-1.09%"
"12/07/2017","823.00","823.00","823.00","823.00","","-0.12%"
"12/06/2017","824.00","824.00","824.00","824.00","","0.24%"
"12/05/2017","822.00","822.00","822.00","822.00","","0.12%"
"12/04/2017","821.00","821.00","821.00","821.00","","0.12%"
"12/01/2017","820.00","820.00","820.00","820.00","","1.74%"
"11/30/2017","806.00","806.00","806.00","806.00","","1.51%"
"11/29/2017","794.00","794.00","794.00","794.00","","-0.63%"
"11/28/2017","799.00","799.00","799.00","799.00","","0.13%"
"11/27/2017","798.00","798.00","798.00","798.00","","-1.72%"
"11/24/2017","812.00","812.00","812.00","812.00","","-0.98%"
"11/23/2017","820.00","820.00","820.00","820.00","","-0.73%"
"11/22/2017","826.00","826.00","826.00","826.00","","-0.12%"
"11/21/2017","827.00","827.00","827.00","827.00","","0.00%"
"11/20/2017","827.00","827.00","827.00","827.00","","2.22%"
"11/17/2017","809.00","809.00","809.00","809.00","","2.41%"
"11/16/2017","790.00","790.00","790.00","790.00","","0.38%"
"11/15/2017","787.00","787.00","787.00","787.00","","-0.38%"
"11/14/2017","790.00","790.00","790.00","790.00","","-0.75%"
"11/13/2017","796.00","796.00","796.00","796.00","","-0.87%"
"11/10/2017","803.00","803.00","803.00","803.00","","0.12%"
"11/09/2017","802.00","802.00","802.00","802.00","","-0.62%"
"11/08/2017","807.00","807.00","807.00","807.00","","-0.86%"
"11/07/2017","814.00","814.00","814.00","814.00","","-0.73%"
"11/06/2017","820.00","820.00","820.00","820.00","","-2.73%"
"11/03/2017","843.00","843.00","843.00","843.00","","-1.40%"
"11/02/2017","855.00","855.00","855.00","855.00","","-1.38%"
"11/01/2017","867.00","867.00","867.00","867.00","","-0.46%"
"10/31/2017","871.00","871.00","871.00","871.00","","-3.65%"
"10/30/2017","904.00","904.00","904.00","904.00","","-1.09%"
"10/27/2017","914.00","914.00","914.00","914.00","","-0.65%"
"10/26/2017","920.00","920.00","920.00","920.00","","0.88%"
"10/25/2017","912.00","912.00","912.00","912.00","","1.22%"
"10/24/2017","901.00","901.00","901.00","901.00","","0.22%"
"10/23/2017","899.00","899.00","899.00","899.00","","0.33%"
"10/20/2017","896.00","896.00","896.00","896.00","","-0.67%"
"10/19/2017","902.00","902.00","902.00","902.00","","-0.55%"
"10/18/2017","907.00","907.00","907.00","907.00","","-0.98%"
"10/17/2017","916.00","916.00","916.00","916.00","","0.33%"
"10/16/2017","913.00","913.00","913.00","913.00","","1.11%"
"10/13/2017","903.00","903.00","903.00","903.00","","3.79%"
"10/12/2017","870.00","870.00","870.00","870.00","","1.64%"
"10/11/2017","856.00","856.00","856.00","856.00","","4.65%"
"10/10/2017","818.00","818.00","818.00","818.00","","4.47%"
"10/09/2017","783.00","783.00","783.00","783.00","","0.90%"
"10/06/2017","776.00","776.00","776.00","776.00","","1.31%"
"10/05/2017","766.00","766.00","766.00","766.00","","0.79%"
"10/04/2017","760.00","760.00","760.00","760.00","","0.26%"
"10/03/2017","758.00","758.00","758.00","758.00","","-2.19%"
"10/02/2017","775.00","775.00","775.00","775.00","","-0.13%"
"09/29/2017","776.00","776.00","776.00","776.00","","-0.77%"
"09/28/2017","782.00","782.00","782.00","782.00","","-0.13%"
"09/27/2017","783.00","783.00","783.00","783.00","","0.38%"
"09/26/2017","780.00","780.00","780.00","780.00","","-0.13%"
"09/25/2017","781.00","781.00","781.00","781.00","","1.17%"
"09/22/2017","772.00","772.00","772.00","772.00","","1.58%"
"09/21/2017","760.00","760.00","760.00","760.00","","1.20%"
"09/20/2017","751.00","751.00","751.00","751.00","","1.49%"
"09/19/2017","740.00","740.00","740.00","740.00","","-0.54%"
"09/18/2017","744.00","744.00","744.00","744.00","","0.00%"
"09/15/2017","744.00","744.00","744.00","744.00","","0.68%"
"09/14/2017","739.00","739.00","739.00","739.00","","0.96%"
"09/13/2017","732.00","732.00","732.00","732.00","","0.97%"
"09/12/2017","725.00","725.00","725.00","725.00","","1.40%"
"09/11/2017","715.00","715.00","715.00","715.00","","1.13%"
"09/08/2017","707.00","707.00","707.00","707.00","","0.86%"
"09/07/2017","701.00","701.00","701.00","701.00","","0.29%"
"09/06/2017","699.00","699.00","699.00","699.00","","0.14%"
"09/05/2017","698.00","698.00","698.00","698.00","","1.01%"
"09/04/2017","691.00","691.00","691.00","691.00","","1.32%"
"09/01/2017","682.00","682.00","682.00","682.00","","0.74%"
"08/31/2017","677.00","677.00","677.00","677.00","","1.50%"
"08/30/2017","667.00","667.00","667.00","667.00","","1.21%"
"08/29/2017","659.00","659.00","659.00","659.00","","2.49%"
"08/25/2017","643.00","643.00","643.00","643.00","","2.55%"
"08/24/2017","627.00","627.00","627.00","627.00","","1.13%"
"08/23/2017","620.00","620.00","620.00","620.00","","-0.16%"
"08/22/2017","621.00","621.00","621.00","621.00","","-0.16%"
"08/21/2017","622.00","622.00","622.00","622.00","","0.16%"
"08/18/2017","621.00","621.00","621.00","621.00","","0.49%"
"08/17/2017","618.00","618.00","618.00","618.00","","-0.32%"
"08/16/2017","620.00","620.00","620.00","620.00","","0.49%"
"08/15/2017","617.00","617.00","617.00","617.00","","-0.16%"
"08/14/2017","618.00","618.00","618.00","618.00","","-0.48%"
"08/11/2017","621.00","621.00","621.00","621.00","","0.16%"
"08/10/2017","620.00","620.00","620.00","620.00","","0.32%"
"08/09/2017","618.00","618.00","618.00","618.00","","0.32%"
"08/08/2017","616.00","616.00","616.00","616.00","","0.33%"
"08/07/2017","614.00","614.00","614.00","614.00","","-0.81%"
"08/04/2017","619.00","619.00","619.00","619.00","","-1.43%"
"08/03/2017","628.00","628.00","628.00","628.00","","-0.63%"
"08/02/2017","632.00","632.00","632.00","632.00","","0.00%"
"08/01/2017","632.00","632.00","632.00","632.00","","-1.10%"
"07/31/2017","639.00","639.00","639.00","639.00","","-0.16%"
"07/28/2017","640.00","640.00","640.00","640.00","","-0.62%"
"07/27/2017","644.00","644.00","644.00","644.00","","-0.46%"
"07/26/2017","647.00","647.00","647.00","647.00","","0.15%"
"07/25/2017","646.00","646.00","646.00","646.00","","-0.46%"
"07/24/2017","649.00","649.00","649.00","649.00","","-0.92%"
"07/21/2017","655.00","655.00","655.00","655.00","","0.92%"
"07/20/2017","649.00","649.00","649.00","649.00","","1.09%"
"07/19/2017","642.00","642.00","642.00","642.00","","-0.16%"
"07/18/2017","643.00","643.00","643.00","643.00","","-0.77%"
"07/17/2017","648.00","648.00","648.00","648.00","","0.62%"
"07/14/2017","644.00","644.00","644.00","644.00","","0.00%"
"07/13/2017","644.00","644.00","644.00","644.00","","-0.46%"
"07/12/2017","647.00","647.00","647.00","647.00","","-0.61%"
"07/11/2017","651.00","651.00","651.00","651.00","","0.00%"
"07/10/2017","651.00","651.00","651.00","651.00","","0.31%"
"07/07/2017","649.00","649.00","649.00","649.00","","0.31%"
"07/06/2017","647.00","647.00","647.00","647.00","","-1.37%"
"07/05/2017","656.00","656.00","656.00","656.00","","0.00%"
"07/04/2017","656.00","656.00","656.00","656.00","","-0.46%"
"07/03/2017","659.00","659.00","659.00","659.00","","-0.60%"
"06/30/2017","663.00","663.00","663.00","663.00","","-0.75%"
"06/29/2017","668.00","668.00","668.00","668.00","","-0.30%"
"06/28/2017","670.00","670.00","670.00","670.00","","-0.15%"
"06/27/2017","671.00","671.00","671.00","671.00","","-1.47%"
"06/26/2017","681.00","681.00","681.00","681.00","","-0.29%"
"06/23/2017","683.00","683.00","683.00","683.00","","-0.44%"
"06/22/2017","686.00","686.00","686.00","686.00","","-0.29%"
"06/21/2017","688.00","688.00","688.00","688.00","","-0.29%"
"06/20/2017","690.00","690.00","690.00","690.00","","-1.29%"
"06/19/2017","699.00","699.00","699.00","699.00","","-0.43%"
"06/16/2017","702.00","702.00","702.00","702.00","","-0.28%"
"06/15/2017","704.00","704.00","704.00","704.00","","-0.14%"
"06/14/2017","705.00","705.00","705.00","705.00","","0.86%"
"06/13/2017","699.00","699.00","699.00","699.00","","-0.14%"
"06/12/2017","700.00","700.00","700.00","700.00","","-0.28%"
"06/09/2017","702.00","702.00","702.00","702.00","","-0.43%"
"06/08/2017","705.00","705.00","705.00","705.00","","-0.42%"
"06/07/2017","708.00","708.00","708.00","708.00","","-1.39%"
"06/06/2017","718.00","718.00","718.00","718.00","","-2.05%"
"06/05/2017","733.00","733.00","733.00","733.00","","-1.21%"
"06/02/2017","742.00","742.00","742.00","742.00","","-1.85%"
"06/01/2017","756.00","756.00","756.00","756.00","","-1.56%"
"05/31/2017","768.00","768.00","768.00","768.00","","-2.17%"
"05/30/2017","785.00","785.00","785.00","785.00","","-2.73%"
"05/26/2017","807.00","807.00","807.00","807.00","","-0.86%"
"05/25/2017","814.00","814.00","814.00","814.00","","-1.33%"
"05/24/2017","825.00","825.00","825.00","825.00","","0.49%"
"05/23/2017","821.00","821.00","821.00","821.00","","2.75%"
"05/22/2017","799.00","799.00","799.00","799.00","","1.78%"
"05/19/2017","785.00","785.00","785.00","785.00","","2.61%"
"05/18/2017","765.00","765.00","765.00","765.00","","1.06%"
"05/17/2017","757.00","757.00","757.00","757.00","","2.71%"
"05/16/2017","737.00","737.00","737.00","737.00","","-0.67%"
"05/15/2017","742.00","742.00","742.00","742.00","","0.13%"
"05/12/2017","741.00","741.00","741.00","741.00","","-0.94%"
"05/11/2017","748.00","748.00","748.00","748.00","","-1.97%"
"05/10/2017","763.00","763.00","763.00","763.00","","-1.17%"
"05/09/2017","772.00","772.00","772.00","772.00","","-0.39%"
"05/08/2017","775.00","775.00","775.00","775.00","","0.13%"
"05/05/2017","774.00","774.00","774.00","774.00","","0.78%"
"05/04/2017","768.00","768.00","768.00","768.00","","0.13%"
"05/03/2017","767.00","767.00","767.00","767.00","","-1.41%"
"05/02/2017","778.00","778.00","778.00","778.00","","-0.89%"
"04/28/2017","785.00","785.00","785.00","785.00","","-0.13%"
"04/27/2017","786.00","786.00","786.00","786.00","","-1.38%"
"04/26/2017","797.00","797.00","797.00","797.00","","-0.62%"
"04/25/2017","802.00","802.00","802.00","802.00","","-1.23%"
"04/24/2017","812.00","812.00","812.00","812.00","","0.00%"
"04/21/2017","812.00","812.00","812.00","812.00","","-0.85%"
"04/20/2017","819.00","819.00","819.00","819.00","","0.00%"
"04/19/2017","819.00","819.00","819.00","819.00","","0.61%"
"04/18/2017","814.00","814.00","814.00","814.00","","1.75%"
"04/13/2017","800.00","800.00","800.00","800.00","","1.27%"
"04/12/2017","790.00","790.00","790.00","790.00","","1.80%"
"04/11/2017","776.00","776.00","776.00","776.00","","0.00%"
"04/10/2017","776.00","776.00","776.00","776.00","","0.13%"
"04/07/2017","775.00","775.00","775.00","775.00","","-0.26%"
"04/06/2017","777.00","777.00","777.00","777.00","","0.52%"
"04/05/2017","773.00","773.00","773.00","773.00","","-0.64%"
"04/04/2017","778.00","778.00","778.00","778.00","","-0.38%"
"04/03/2017","781.00","781.00","781.00","781.00","","-1.14%"
"03/31/2017","790.00","790.00","790.00","790.00","","-0.50%"
"03/30/2017","794.00","794.00","794.00","794.00","","-0.75%"
"03/29/2017","800.00","800.00","800.00","800.00","","-0.25%"
"03/28/2017","802.00","802.00","802.00","802.00","","0.38%"
"03/27/2017","799.00","799.00","799.00","799.00","","-0.62%"
"03/24/2017","804.00","804.00","804.00","804.00","","-0.99%"
"03/23/2017","812.00","812.00","812.00","812.00","","-0.49%"
"03/22/2017","816.00","816.00","816.00","816.00","","-1.21%"
"03/21/2017","826.00","826.00","826.00","826.00","","0.24%"
"03/20/2017","824.00","824.00","824.00","824.00","","0.00%"
"03/17/2017","824.00","824.00","824.00","824.00","","-0.96%"
"03/16/2017","832.00","832.00","832.00","832.00","","-0.36%"
"03/15/2017","835.00","835.00","835.00","835.00","","-1.42%"
"03/14/2017","847.00","847.00","847.00","847.00","","-0.35%"
"03/13/2017","850.00","850.00","850.00","850.00","","0.00%"
"03/10/2017","850.00","850.00","850.00","850.00","","-1.39%"
"03/09/2017","862.00","862.00","862.00","862.00","","0.35%"
"03/08/2017","859.00","859.00","859.00","859.00","","2.38%"
"03/07/2017","839.00","839.00","839.00","839.00","","0.12%"
"03/06/2017","838.00","838.00","838.00","838.00","","-0.36%"
"03/03/2017","841.00","841.00","841.00","841.00","","0.48%"
"03/02/2017","837.00","837.00","837.00","837.00","","0.72%"
"03/01/2017","831.00","831.00","831.00","831.00","","-0.48%"
"02/28/2017","835.00","835.00","835.00","835.00","","-1.42%"
"02/27/2017","847.00","847.00","847.00","847.00","","-1.17%"
"02/24/2017","857.00","857.00","857.00","857.00","","0.12%"
"02/23/2017","856.00","856.00","856.00","856.00","","0.47%"
"02/22/2017","852.00","852.00","852.00","852.00","","-0.58%"
"02/21/2017","857.00","857.00","857.00","857.00","","-0.23%"
"02/20/2017","859.00","859.00","859.00","859.00","","-0.46%"
"02/17/2017","863.00","863.00","863.00","863.00","","-0.69%"
"02/16/2017","869.00","869.00","869.00","869.00","","2.24%"
"02/15/2017","850.00","850.00","850.00","850.00","","-1.39%"
"02/14/2017","862.00","862.00","862.00","862.00","","1.29%"
"02/13/2017","851.00","851.00","851.00","851.00","","0.47%"
"02/10/2017","847.00","847.00","847.00","847.00","","0.12%"
"02/09/2017","846.00","846.00","846.00","846.00","","0.48%"
"02/08/2017","842.00","842.00","842.00","842.00","","-0.47%"
"02/07/2017","846.00","846.00","846.00","846.00","","-1.17%"
"02/06/2017","856.00","856.00","856.00","856.00","","-0.23%"
"02/03/2017","858.00","858.00","858.00","858.00","","-0.69%"
"02/02/2017","864.00","864.00","864.00","864.00","","-1.48%"
"02/01/2017","877.00","877.00","877.00","877.00","","-2.66%"
"01/31/2017","901.00","901.00","901.00","901.00","","-3.12%"
"01/30/2017","930.00","930.00","930.00","930.00","","-1.69%"
"01/27/2017","946.00","946.00","946.00","946.00","","-1.97%"
"01/26/2017","965.00","965.00","965.00","965.00","","-1.23%"
"01/25/2017","977.00","977.00","977.00","977.00","","-1.01%"
"01/24/2017","987.00","987.00","987.00","987.00","","-0.80%"
"01/23/2017","995.00","995.00","995.00","995.00","","-0.20%"
"01/20/2017","997.00","997.00","997.00","997.00","","-0.50%"
"01/19/2017","1,002.00","1,002.00","1,002.00","1,002.00","","-0.40%"
"01/18/2017","1,006.00","1,006.00","1,006.00","1,006.00","","0.50%"
"01/17/2017","1,001.00","1,001.00","1,001.00","1,001.00","","-1.67%"
"01/16/2017","1,018.00","1,018.00","1,018.00","1,018.00","","-0.88%"
"01/13/2017","1,027.00","1,027.00","1,027.00","1,027.00","","0.29%"
"01/12/2017","1,024.00","1,024.00","1,024.00","1,024.00","","0.59%"
"01/11/2017","1,018.00","1,018.00","1,018.00","1,018.00","","0.10%"
"01/10/2017","1,017.00","1,017.00","1,017.00","1,017.00","","0.39%"
"01/09/2017","1,013.00","1,013.00","1,013.00","1,013.00","","-1.27%"
"01/06/2017","1,026.00","1,026.00","1,026.00","1,026.00","","0.20%"
"01/05/2017","1,024.00","1,024.00","1,024.00","1,024.00","","-2.75%"
"01/04/2017","1,053.00","1,053.00","1,053.00","1,053.00","","-3.22%"
"01/03/2017","1,088.00","1,088.00","1,088.00","1,088.00","","18.39%"
"12/23/2016","919.00","919.00","919.00","919.00","","-1.82%"
"12/22/2016","936.00","936.00","936.00","936.00","","-0.95%"
"12/21/2016","945.00","945.00","945.00","945.00","","2.72%"
"12/20/2016","920.00","920.00","920.00","920.00","","1.10%"
"12/19/2016","910.00","910.00","910.00","910.00","","-0.11%"
"12/16/2016","911.00","911.00","911.00","911.00","","0.22%"
"12/15/2016","909.00","909.00","909.00","909.00","","1.56%"
"12/14/2016","895.00","895.00","895.00","895.00","","0.67%"
"12/13/2016","889.00","889.00","889.00","889.00","","0.23%"
"12/12/2016","887.00","887.00","887.00","887.00","","-1.77%"
"12/09/2016","903.00","903.00","903.00","903.00","","1.57%"
"12/08/2016","889.00","889.00","889.00","889.00","","2.42%"
"12/07/2016","868.00","868.00","868.00","868.00","","0.58%"
"12/06/2016","863.00","863.00","863.00","863.00","","-2.71%"
"12/05/2016","887.00","887.00","887.00","887.00","","-0.22%"
"12/02/2016","889.00","889.00","889.00","889.00","","1.25%"
"12/01/2016","878.00","878.00","878.00","878.00","","-1.46%"
"11/30/2016","891.00","891.00","891.00","891.00","","-0.45%"
"11/29/2016","895.00","895.00","895.00","895.00","","-0.11%"
"11/28/2016","896.00","896.00","896.00","896.00","","0.45%"
"11/25/2016","892.00","892.00","892.00","892.00","","0.68%"
"11/24/2016","886.00","886.00","886.00","886.00","","1.84%"
"11/23/2016","870.00","870.00","870.00","870.00","","0.93%"
"11/22/2016","862.00","862.00","862.00","862.00","","3.36%"
"11/21/2016","834.00","834.00","834.00","834.00","","0.72%"
"11/18/2016","828.00","828.00","828.00","828.00","","-0.36%"
"11/17/2016","831.00","831.00","831.00","831.00","","5.73%"
"11/16/2016","786.00","786.00","786.00","786.00","","6.22%"
"11/15/2016","740.00","740.00","740.00","740.00","","0.00%"
"11/14/2016","740.00","740.00","740.00","740.00","","-1.33%"
"11/11/2016","750.00","750.00","750.00","750.00","","0.81%"
"11/10/2016","744.00","744.00","744.00","744.00","","9.09%"
"11/09/2016","682.00","682.00","682.00","682.00","","3.18%"
"11/08/2016","661.00","661.00","661.00","661.00","","0.30%"
"11/07/2016","659.00","659.00","659.00","659.00","","-0.90%"
"11/04/2016","665.00","665.00","665.00","665.00","","-0.30%"
"11/03/2016","667.00","667.00","667.00","667.00","","-0.45%"
"11/02/2016","670.00","670.00","670.00","670.00","","2.29%"
"11/01/2016","655.00","655.00","655.00","655.00","","-0.15%"
"10/31/2016","656.00","656.00","656.00","656.00","","-0.61%"
"10/28/2016","660.00","660.00","660.00","660.00","","0.46%"
"10/27/2016","657.00","657.00","657.00","657.00","","-0.15%"
"10/26/2016","658.00","658.00","658.00","658.00","","-1.35%"
"10/25/2016","667.00","667.00","667.00","667.00","","-1.91%"
"10/24/2016","680.00","680.00","680.00","680.00","","-1.59%"
"10/21/2016","691.00","691.00","691.00","691.00","","-0.14%"
"10/20/2016","692.00","692.00","692.00","692.00","","0.87%"
"10/19/2016","686.00","686.00","686.00","686.00","","0.73%"
"10/18/2016","681.00","681.00","681.00","681.00","","1.04%"
"10/17/2016","674.00","674.00","674.00","674.00","","0.15%"
"10/14/2016","673.00","673.00","673.00","673.00","","2.44%"
"10/13/2016","657.00","657.00","657.00","657.00","","2.50%"
"10/12/2016","641.00","641.00","641.00","641.00","","1.26%"
"10/11/2016","633.00","633.00","633.00","633.00","","1.12%"
"10/10/2016","626.00","626.00","626.00","626.00","","0.81%"
"10/07/2016","621.00","621.00","621.00","621.00","","0.32%"
"10/06/2016","619.00","619.00","619.00","619.00","","0.98%"
"10/05/2016","613.00","613.00","613.00","613.00","","-0.49%"
"10/04/2016","616.00","616.00","616.00","616.00","","-0.96%"
"10/03/2016","622.00","622.00","622.00","622.00","","-0.48%"
