Open,Close,High,Low,Volume,Date
732.16,731.87,733.12,727.98,34,540,308.00,08/04/17
731.15,734.11,734.17,728.38,45,906,336.00,08/03/17
727.03,731.93,732.13,722.95,48,996,070.00,08/02/17
726.96,728.85,730.58,726.44,47,525,143.00,08/01/17
723.89,726.48,728.03,722.29,60,686,105.00,07/31/17
722.97,724.06,726.1,720.05,44,662,597.00,07/28/17
721.43,723.65,724.04,719.58,45,418,160.00,07/27/17
715.64,722.59,722.68,714.34,39,145,617.00,07/26/17
719.17,715.86,719.46,714.49,37,166,333.00,07/25/17
725.35,719.02,725.47,718.2,42,164,983.00,07/24/17
719.24,725.48,725.58,717.91,40,889,813.00,07/21/17
715.78,719.81,720.62,715.39,39,829,894.00,07/20/17
712.57,714.71,715.1,711.1,37,964,161.00,07/19/17
710.8,711.78,712.93,710.26,39,759,845.00,07/18/17
707.53,710.11,710.35,706.34,41,430,485.00,07/17/17
706.27,707.35,710.77,706.27,39,407,390.00,07/14/17
705.02,703.35,707.8,703.12,42,995,269.00,07/13/17
706.47,705.49,708.77,705.32,39,602,019.00,07/12/17
701.95,701.24,702.74,697.88,39,791,997.00,07/11/17
702.68,701.43,705.71,701.36,38,335,339.00,07/10/17
700.41,702.04,705.19,700.09,32,319,125.00,07/07/17
700.06,700.44,701.43,697.76,42,305,555.00,07/06/17
703.51,700.94,704.27,698.86,44,313,328.00,07/05/17
708.55,703.36,709.89,703.04,24,541,885.00,07/03/17
707.98,706.91,712.24,706.9,47,434,437.00,06/30/17
710.73,707.39,710.73,704.53,53,753,510.00,06/29/17
722.16,713.31,723.26,712.67,45,825,697.00,06/28/17
728.17,720.66,729.16,719.54,48,224,372.00,06/27/17
725.92,730.57,734.65,724.86,47,214,594.00,06/26/17
727.24,725.27,730.95,724.05,46,103,781.00,06/23/17
729.4,727.44,732.31,727.15,38,478,642.00,06/22/17
734.54,729.86,735.44,726.85,38,099,049.00,06/21/17
734.63,734.68,735.78,733.71,32,586,605.00,06/20/17
737.68,734.44,738.26,732.21,37,848,034.00,06/19/17
734.83,737.51,738.82,734.81,73,553,487.00,06/16/17
728.89,734.3,734.78,727.54,43,088,683.00,06/15/17
728.61,729.4,732.73,726.7,37,690,982.00,06/14/17
722.32,723.94,724.81,720.05,37,017,519.00,06/13/17
724.75,722.9,728.11,718.89,44,443,406.00,06/12/17
723.52,724.85,725.1,719.4,36,292,750.00,06/09/17
730.12,724.77,730.29,720.29,42,629,006.00,06/08/17
728.19,730.87,732.19,727.26,40,525,203.00,06/07/17
730.83,728.11,731.64,727.6,43,490,276.00,06/06/17
732.16,729.26,732.36,729.01,34,530,971.00,06/05/17
734.45,732.63,735.86,730.59,37,536,790.00,06/02/17
726.3,732.06,732.06,723.68,42,543,063.00,06/01/17
722.35,726.62,728.98,722.35,57,698,824.00,05/31/17
720.08,722.73,724.28,718.76,35,452,661.00,05/30/17
720.48,720.22,721.69,719.06,36,581,761.00,05/26/17
715.25,720.3,721.32,713.82,39,937,706.00,05/25/17
711.15,715.12,715.84,711.15,44,166,306.00,05/24/17
709.22,710.54,714.86,708.93,45,454,603.00,05/23/17
702.4,709.21,710.32,701.83,44,669,982.00,05/22/17
701.1,703.27,703.28,696.17,56,431,546.00,05/19/17
699.26,700.7,704.49,694.69,50,344,502.00,05/18/17
696.91,698.24,701.41,694.95,48,207,632.00,05/17/17
702.58,697.21,703.74,697.1,42,159,980.00,05/16/17
699.97,702.48,703.75,698.92,42,321,690.00,05/15/17
697.31,700.29,701.98,696.92,36,564,293.00,05/12/17
695.32,696.8,696.85,691.4,48,052,958.00,05/11/17
696.44,696.9,698.83,693.38,47,853,064.00,05/10/17
700.76,695.93,701.54,695.11,43,143,865.00,05/09/17
702.49,702.22,703.76,698.79,41,282,178.00,05/08/17
700.81,703.02,705.26,700.81,40,185,516.00,05/05/17
695.75,698.97,699.53,694.91,47,312,722.00,05/04/17
700.86,697.54,701.41,697.14,46,243,774.00,05/03/17
701.66,701.68,704.05,698.36,42,673,711.00,05/02/17
705.17,699.58,705.54,698.74,38,226,233.00,05/01/17
707.27,704.35,707.99,702.18,52,446,443.00,04/28/17
705.41,707.58,711.47,704.99,47,647,210.00,04/27/17
707.8,705.17,710.75,704.94,40,421,018.00,04/26/17
707.43,708.42,709.4,704.46,37,026,181.00,04/25/17
706.41,709.03,709.7,701.79,46,539,182.00,04/24/17
700.91,706.01,708.11,700.74,46,621,308.00,04/21/17
702.91,701.2,702.97,696,43,139,389.00,04/20/17
707.33,703.98,707.33,701.6,45,794,081.00,04/19/17
706.06,707.8,709.11,704.96,42,808,311.00,04/18/17
704,706.17,706.34,702.94,30,681,660.00,04/17/17
704.96,703.15,706.61,700.23,39,861,562.00,04/13/17
698.6,705.35,705.64,697.01,45,814,110.00,04/12/17
699.85,700.34,701.54,695.74,47,635,611.00,04/11/17
699.53,700.52,701.38,696.06,40,777,700.00,04/10/17
703.89,699.22,706.06,698.98,53,699,066.00,04/07/17
703.02,703.03,703.63,699.99,45,585,746.00,04/06/17
699.38,704.17,704.93,697.4,43,695,648.00,04/05/17
697.11,699.89,702.13,695.43,37,616,783.00,04/04/17
696.69,697.51,697.62,691.11,42,599,523.00,04/03/17
695.02,697.28,700.67,694.79,55,925,472.00,03/31/17
698.35,695.07,698.35,692.65,40,415,831.00,03/30/17
701.38,699.88,702.22,697.35,42,462,586.00,03/29/17
701.31,703.36,703.85,699.68,43,556,579.00,03/28/17
707.51,702.45,710,700.02,34,317,697.00,03/27/17
702.57,705.95,707.95,701.96,35,248,578.00,03/24/17
704.26,702.75,708.85,700.83,44,502,328.00,03/23/17
703.38,704.62,708.77,702.24,49,204,671.00,03/22/17
691.9,701.16,703.58,691.61,55,824,155.00,03/21/17
697.91,691.69,699.3,689.81,37,017,091.00,03/20/17
693.43,696.64,700.34,693.42,80,650,459.00,03/17/17
700.37,693.01,700.37,691.41,41,548,436.00,03/16/17
692.93,701.84,704.98,691.37,42,393,932.00,03/15/17
690.95,690.95,692.76,688.67,34,351,130.00,03/14/17
689.65,691.63,692.24,688.57,34,695,794.00,03/13/17
686.61,689.87,690.77,685.17,38,629,014.00,03/10/17
686.18,683.68,688.97,683.44,38,760,807.00,03/09/17
690.93,685.75,690.93,684.25,42,317,949.00,03/08/17
696.1,695.94,698.12,695.07,45,155,837.00,03/07/17
698.15,696.49,698.37,694.74,42,799,386.00,03/06/17
701.17,698.5,701.27,693.06,45,773,525.00,03/03/17
694.44,701.12,705.23,692.43,48,390,800.00,03/02/17
697.83,695.53,700.73,691.43,60,766,725.00,03/01/17
694.9,703.16,704.96,694.22,61,172,821.00,02/28/17
699.17,696,699.17,694.57,51,199,674.00,02/27/17
690.95,699.49,699.49,690.39,58,305,745.00,02/24/17
684.18,689.16,690.76,683.17,52,019,895.00,02/23/17
679.92,682.22,683.21,676.02,50,924,191.00,02/22/17
671.37,679.8,680.76,668.93,47,792,438.00,02/21/17
671.44,672.16,672.65,667.48,63,468,880.00,02/17/17
665.57,670.89,670.89,664.96,46,160,341.00,02/16/17
663.12,664.4,664.42,659.07,43,262,933.00,02/15/17
669.94,667.37,670.32,663.62,39,634,963.00,02/14/17
669.31,671.6,671.88,666.8,38,900,853.00,02/13/17
663.84,669.68,670.05,662.77,39,915,392.00,02/10/17
668.88,664.72,670.94,662.79,46,007,782.00,02/09/17
663.21,669.99,670.74,663.12,47,142,103.00,02/08/17
661.77,663.13,663.82,660.33,34,582,047.00,02/07/17
663.61,661.5,665.01,660.45,36,133,681.00,02/06/17
661.71,662.07,664.37,660.61,38,239,641.00,02/03/17
656.64,662.23,662.36,654.17,43,688,242.00,02/02/17
663.92,656.08,663.92,654.14,56,235,058.00,02/01/17
658.44,668.87,669.1,658.24,60,262,479.00,01/31/17
658.08,658,660.24,654.46,41,334,950.00,01/30/17
657.95,657.7,659.57,656.04,39,376,512.00,01/27/17
655.17,655.87,658.54,653.13,42,378,832.00,01/26/17
654.31,655.38,655.96,652.24,45,146,358.00,01/25/17
655.01,655.21,657.31,653.5,43,150,372.00,01/24/17
659.01,654.98,660.59,654.2,37,631,376.00,01/23/17
658.39,658.37,660.82,654.64,40,882,276.00,01/20/17
660.98,657.89,663.56,656.28,35,502,749.00,01/19/17
663.56,663.56,666.58,662.38,34,431,906.00,01/18/17
658.58,664.49,665.9,658.41,40,222,630.00,01/17/17
657.05,656.78,658.19,652.41,34,493,848.00,01/13/17
656.56,657.77,658.77,653.61,37,986,041.00,01/12/17
651.02,657.06,657.88,650.89,47,086,678.00,01/11/17
652.94,651.14,653.2,648.34,42,907,219.00,01/10/17
661.8,653.19,663.62,652.6,40,950,290.00,01/09/17
658.54,661.56,663.12,656.73,44,646,167.00,01/06/17
659.18,659.85,662.06,653.38,52,537,577.00,01/05/17
658.3,659.28,663.22,657,42,820,965.00,01/04/17
660.03,657.32,660.03,653.04,42,787,630.00,01/03/17
663.33,659.61,664.58,657.58,32,115,482.00,12/30/16
656.06,662.93,664.11,655.55,29,786,395.00,12/29/16
660.35,654.62,660.84,653.69,26,303,131.00,12/28/16
659.71,661,662.52,657.73,23,495,207.00,12/27/16
661.15,660.81,662.3,658.43,23,182,871.00,12/23/16
658.12,660.52,661.65,656.88,39,028,777.00,12/22/16
660.78,658.35,663.96,658.22,38,012,191.00,12/21/16
659.63,660.73,663.08,657.67,41,969,520.00,12/20/16
660.59,659.62,661.6,654.5,41,907,928.00,12/19/16
649.79,657.72,659.96,649.78,96,266,496.00,12/16/16
642.93,649.23,650.21,640.67,56,789,573.00,12/15/16
661.53,645.05,665.93,644.2,67,685,904.00,12/14/16
653.4,659.06,659.69,653.22,54,009,022.00,12/13/16
644.28,652.07,652.9,643.89,50,448,641.00,12/12/16
640.76,645.86,646.03,640.76,54,171,574.00,12/09/16
635.39,640.75,641.65,630.79,49,191,774.00,12/08/16
632.92,638.96,639.25,632.69,55,800,120.00,12/07/16
635.41,631.38,636.14,630.25,49,365,444.00,12/06/16
630.74,634.03,634.06,624.1,55,353,714.00,12/05/16
630.24,632.22,637.12,628.67,15,168,642.00,12/02/16
630.15,626.66,630.23,622.88,15,094,117.00,12/01/16
647.63,632.67,647.63,632.67,28,714,083.00,11/30/16
650.37,654.54,657.53,649.57,16,696,814.00,11/29/16
640.95,651.74,652.72,640.95,15,639,854.00,11/28/16
631.65,639.95,641.73,631.65,7,419,584.00,11/25/16
631.78,630.63,636.15,629.17,12,574,089.00,11/23/16
633.96,636.09,637.08,631,14,245,623.00,11/22/16
628.63,634.17,634.29,628.53,11,979,027.00,11/21/16
629.66,627.28,632.77,624.74,16,774,975.00,11/18/16
629.13,629.77,633.26,628.23,10,848,690.00,11/17/16
635.75,630.47,637.27,626.2,13,694,318.00,11/16/16
627.26,635.53,636.75,627.26,18,719,429.00,11/15/16
624.77,625.44,626.71,616.19,20,485,119.00,11/14/16
630.23,627.82,635.84,625,15,957,468.00,11/11/16
643,630.18,643,621.54,24,426,678.00,11/10/16
663.77,646.09,663.77,644.94,21,438,387.00,11/09/16
664.56,669.03,671.59,663.8,12,596,977.00,11/08/16
655.86,664.05,664.09,649.44,14,965,530.00,11/07/16
660.58,653.27,665.23,653.04,15,125,391.00,11/04/16
653.47,657.08,659.34,650.78,12,707,797.00,11/03/16
662.65,655.66,662.65,649.53,16,534,134.00,11/02/16
674.91,663.41,675.03,661.49,15,750,580.00,11/01/16
664.87,675.23,679.09,663.85,18,202,113.00,10/31/16
660.58,661.99,664.85,658.52,11,407,094.00,10/28/16
661.97,660.07,662.66,655.39,11,550,872.00,10/27/16
661.3,663.42,664.59,657.51,10,486,829.00,10/26/16
657.14,661.57,661.77,656.08,10,838,770.00,10/25/16
656.71,657.58,659.11,653.31,10,286,777.00,10/24/16
656.77,655,657.67,651.83,12,214,883.00,10/21/16
659.87,658.31,663.77,657.31,10,844,526.00,10/20/16
660.76,659.24,661.24,655.96,12,594,675.00,10/19/16
657.87,660.91,662.33,652.75,11,360,689.00,10/18/16
653.07,655.41,656.94,653.07,10,906,502.00,10/17/16
654.63,651.79,658.14,650.82,11,723,990.00,10/14/16
647.32,655.05,658.95,647.16,15,139,627.00,10/13/16
641.22,647.2,648.23,641.22,12,999,007.00,10/12/16
647.2,640.79,647.24,639.63,12,669,119.00,10/11/16
644.21,648.39,648.73,643.45,9,797,930.00,10/10/16
646.09,643.46,654.58,643.27,17,982,448.00,10/07/16
642.02,642.82,646.41,638.22,15,297,876.00,10/06/16
645.97,643.29,651.15,641.42,21,546,803.00,10/05/16
658.93,645.38,658.93,641.52,18,001,189.00,10/04/16
667.33,659.28,667.33,655.32,14,643,941.00,10/03/16
675.44,668.13,678.12,664.68,19,813,901.00,09/30/16
681.15,673.19,681.15,669.69,13,082,813.00,09/29/16
686.02,683.21,686.48,677.51,11,992,427.00,09/28/16
694.26,685.23,698.58,684.18,13,318,750.00,09/27/16
694.25,692.43,695.62,690.7,10,735,819.00,09/26/16
692.63,694.24,697.02,690.65,10,953,111.00,09/23/16
694.72,696.29,697.59,691.8,12,021,492.00,09/22/16
678.15,692.53,692.69,678.14,13,823,098.00,09/21/16
680.15,678.1,682.98,677.95,12,219,620.00,09/20/16
672.42,678.88,679.19,672.42,11,487,986.00,09/19/16
666.14,671.78,672.79,662.2,38,399,488.00,09/16/16
661.5,666.14,666.94,659.48,11,988,277.00,09/15/16
659.95,661.68,666.76,658.48,14,021,984.00,09/14/16
666.24,659,666.65,656.49,15,937,860.00,09/13/16
656,667.52,669.16,656,17,572,684.00,09/12/16
676.86,656.19,676.86,655.98,16,759,144.00,09/09/16
678.8,681.8,682.68,677.67,11,016,197.00,09/08/16
679.9,679.67,681.34,676.41,11,221,000.00,09/07/16
675.06,680.61,681.36,674.92,13,540,090.00,09/06/16
664.83,673.11,674.14,664.83,11,238,704.00,09/02/16
666.55,664.75,667.37,663.07,11,435,967.00,09/01/16
664.44,666.87,667.1,662.38,17,780,692.00,08/31/16
672.1,665.22,674.63,664.55,11,650,491.00,08/30/16
668.21,672.32,673.86,668.21,11,419,605.00,08/29/16
682.06,667.09,686.04,666.52,12,248,275.00,08/26/16
681.6,681.51,684.56,680.91,8,557,431.00,08/25/16
680.93,681.6,682.71,676.56,9,416,542.00,08/24/16
685.35,681.77,688.5,681.7,10,823,330.00,08/23/16
684.3,684.72,687.81,683.01,10,309,098.00,08/22/16
689.5,683.21,689.71,679.45,18,270,637.00,08/19/16
683.47,691.52,691.52,682.76,16,967,305.00,08/18/16
672.78,683.99,684.95,667.43,18,243,158.00,08/17/16
680.58,673.38,680.58,673.36,14,129,536.00,08/16/16
691.52,681.34,693.6,681.21,12,392,906.00,08/15/16
692.47,692.16,696.67,692.04,11,461,586.00,08/12/16
690.45,691.57,691.69,687.59,12,471,952.00,08/11/16
690.92,690.64,693.29,688.79,11,207,990.00,08/10/16
689.89,690.63,693.72,688.71,13,774,292.00,08/09/16
691.89,690.23,696.15,688.18,12,962,061.00,08/08/16
700.48,691.37,700.48,690.24,15,080,952.00,08/05/16
702.74,701.15,706.4,699.1,11,142,435.00,08/04/16
706.86,702.67,707.06,700.14,12,112,254.00,08/03/16
708.86,706.7,708.9,702.89,14,972,325.00,08/02/16
710.33,710.77,712.65,708.89,12,401,397.00,08/01/16
706.76,711.42,713.75,706.49,25,923,216.00,07/29/16
704.86,706.78,708.32,703.24,11,330,567.00,07/28/16
712.07,704.8,712.07,699.03,14,803,920.00,07/27/16
719.33,713.19,720,711.18,11,108,928.00,07/26/16
719.37,719.59,720.39,715.19,11,502,224.00,07/25/16
710.49,720.45,720.93,710.2,12,008,796.00,07/22/16
706.16,710.52,710.95,702.72,11,393,618.00,07/21/16
710.71,707.27,711.79,705.99,9,688,769.00,07/20/16
711.21,710.88,711.88,707.49,10,178,741.00,07/19/16
710.8,711.29,714.06,710.75,9,773,933.00,07/18/16
708.29,710.12,712.16,706.84,13,678,173.00,07/15/16
708.31,707.95,710.38,705.13,12,239,462.00,07/14/16
709.47,711.81,711.81,707.62,13,435,962.00,07/13/16
714.42,706.05,714.53,705.55,13,725,246.00,07/12/16
714.75,716.24,716.78,708.09,11,475,823.00,07/11/16
709.28,717.37,717.64,702.75,14,301,036.00,07/08/16
722.07,710.2,722.07,708.41,14,620,743.00,07/07/16
720.66,723.51,723.83,716.28,15,619,688.00,07/06/16
716.13,722.07,723.1,715.69,16,916,516.00,07/05/16
718.05,715.97,719.24,708.6,12,968,900.00,07/01/16
701.95,716.52,716.57,700.72,26,419,188.00,06/30/16
700.95,701.12,704.46,698.62,15,240,029.00,06/29/16
697.48,699.45,699.45,690.15,18,822,904.00,06/28/16
685.28,696.95,698.45,684.57,19,315,449.00,06/27/16
679.98,685.71,691.93,678.66,26,345,349.00,06/24/16
681.08,682.72,682.72,677.72,10,577,048.00,06/23/16
683.9,680.74,684.76,680.16,10,585,685.00,06/22/16
682.69,683.66,686.92,678.98,12,358,561.00,06/21/16
686.78,682.52,686.85,677.83,15,083,315.00,06/20/16
684.76,686.58,686.75,679.75,35,092,316.00,06/17/16
679.56,684.76,686.16,679.27,11,468,369.00,06/16/16
683.96,679.46,685.01,677.17,12,994,856.00,06/15/16
679.97,683.89,684,676.65,12,436,822.00,06/14/16
680.62,680.04,683.96,679.24,12,478,825.00,06/13/16
681.57,680.62,684.33,677.48,12,134,837.00,06/10/16
674.8,681.73,682.52,674.61,9,399,718.00,06/09/16
669.65,674.97,675.21,668.92,9,943,187.00,06/08/16
671.47,669.82,674.68,668.57,12,236,816.00,06/07/16
672.29,671.11,674.38,668.04,12,205,148.00,06/06/16
664.37,672.35,675.46,664.37,13,862,134.00,06/03/16
660.84,661.53,661.53,654.59,11,499,985.00,06/02/16
658.49,661.83,661.91,657.48,13,328,701.00,06/01/16
656.06,659.44,660.47,654.41,31,275,558.00,05/31/16
655.51,656.28,657.25,652.62,11,868,474.00,05/27/16
648.39,655.29,655.95,647.85,10,078,217.00,05/26/16
650.34,648.31,650.44,644.24,14,450,106.00,05/25/16
644.71,650.94,651.55,644.71,12,601,322.00,05/24/16
650.48,644.06,651.57,643.73,11,540,494.00,05/23/16
648.77,650.08,650.21,644.69,17,434,938.00,05/20/16
640.32,647.93,647.99,635.98,13,471,623.00,05/19/16
651.24,642.2,655.51,639.76,13,407,733.00,05/18/16
665.67,654.37,665.67,650.73,13,943,598.00,05/17/16
664.33,666.41,666.63,660.31,11,067,300.00,05/16/16
667.45,665.34,668.43,662.34,11,229,470.00,05/13/16
664.52,668.46,669.47,661.23,13,105,343.00,05/12/16
663.35,665.08,665.8,659.18,14,646,907.00,05/11/16
663.55,663.03,665.59,660.82,13,995,475.00,05/10/16
659.96,662.74,663.83,658.6,15,069,305.00,05/09/16
663.7,659.29,663.7,653.06,16,691,153.00,05/06/16
666.87,663.73,672.4,661.24,13,547,201.00,05/05/16
659.44,667.64,671.38,657.37,16,854,538.00,05/04/16
659.97,660.23,663.54,656.37,13,506,153.00,05/03/16
654.98,659.99,663.09,654.33,13,365,781.00,05/02/16
648.69,654.44,654.94,642.79,19,423,270.00,04/29/16
650.37,650.86,652.42,643.23,15,327,589.00,04/28/16
644.59,653.28,657.03,644.25,14,880,829.00,04/27/16
642.39,643.35,645.92,641.48,12,282,130.00,04/26/16
639.05,641.62,641.65,637.08,12,209,789.00,04/25/16
634.27,639.52,640.18,634.27,12,545,896.00,04/22/16
648.79,633.12,648.79,630.68,16,420,418.00,04/21/16
665.59,649.05,666.71,648.56,13,184,772.00,04/20/16
664.87,665.39,666.39,661.36,12,053,539.00,04/19/16
662.23,664.42,664.45,656.5,10,458,640.00,04/18/16
657.57,662.5,663.23,657.05,14,131,730.00,04/15/16
657.75,657.58,659.76,655.6,8,379,416.00,04/14/16
663.31,658.22,663.98,654.94,10,672,699.00,04/13/16
657.83,662.77,663.43,656.93,10,217,115.00,04/12/16
660.27,657.51,664.49,657.1,10,543,469.00,04/11/16
657.38,660.11,664.1,657.38,11,073,134.00,04/08/16
655.44,656.44,660.24,654.61,12,038,279.00,04/07/16
655.71,656.16,656.56,652.05,15,650,978.00,04/06/16
668.02,656.55,668.13,655.93,22,156,952.00,04/05/16
670.8,668.34,672.21,664.83,12,683,787.00,04/04/16
667.45,671.04,672.28,664.1,16,175,633.00,04/01/16
665.74,668.57,669.46,663.37,17,477,133.00,03/31/16
667.29,665.32,668.03,662.81,10,845,112.00,03/30/16
657.73,666.97,667.17,655.74,14,609,906.00,03/29/16
660.65,657.28,664.4,655.89,10,895,518.00,03/28/16
657.98,660.2,661.25,656.87,12,776,347.00,03/24/16
654.97,658.83,660.89,652.48,12,946,885.00,03/23/16
657.51,654.99,660.05,654.34,12,351,804.00,03/22/16
657.28,657.01,660.5,650.93,13,523,078.00,03/21/16
663.19,658.54,664.58,658.15,46,202,265.00,03/18/16
656.38,663.19,664.57,654.35,14,055,767.00,03/17/16
649.09,655.74,656.79,642.22,13,862,947.00,03/16/16
647.43,649.32,651.43,646.58,13,873,000.00,03/15/16
647.14,647.64,648.93,644.25,10,836,424.00,03/14/16
648.33,647.14,650.66,645.5,13,419,962.00,03/11/16
646.19,645.96,648.57,640.34,15,565,470.00,03/10/16
642.13,646,647.97,642.13,15,856,726.00,03/09/16
636.28,642.77,643.38,634.21,17,868,228.00,03/08/16
632.28,636.61,637.37,629.91,15,055,112.00,03/07/16
623.42,633.05,634.61,620.34,17,677,181.00,03/04/16
623.37,625.79,625.91,615.54,35,505,515.00,03/03/16
617.38,623.05,623.43,607.58,19,961,978.00,03/02/16
623.13,618.5,625.69,615.25,17,312,137.00,03/01/16
618.88,620.7,626.45,617.78,18,891,442.00,02/29/16
636.05,619.03,636.05,618.69,17,591,308.00,02/26/16
631.25,637.8,637.93,630.93,15,392,202.00,02/25/16
625.45,630.2,631.17,624.16,15,556,354.00,02/24/16
625.12,627.17,628.87,621.79,14,174,373.00,02/23/16
619.43,626.08,626.14,618.89,14,542,209.00,02/22/16
622.48,618.61,622.48,614.41,23,329,202.00,02/19/16
613.2,622.74,624.78,610.96,18,353,546.00,02/18/16
614.61,611.99,614.61,608.41,17,715,507.00,02/17/16
613.08,614.49,615.33,608.38,19,659,191.00,02/16/16
614.14,610.87,616.33,606.14,20,153,856.00,02/12/16
625.54,614.03,625.69,613.56,20,690,590.00,02/11/16
626.08,626.02,628.8,614.69,18,652,800.00,02/10/16
621.99,626.77,628.73,620.17,17,410,799.00,02/09/16
624.16,622.95,629.68,617.23,22,800,107.00,02/08/16
620.9,624.62,627.08,613.88,21,747,310.00,02/05/16
626.22,622.07,626.72,620.81,19,135,705.00,02/04/16
619.07,626.64,629.28,619.07,23,230,779.00,02/03/16
613.38,618.63,619.08,610.81,18,912,636.00,02/02/16
610.96,616.43,619,609.42,21,682,739.00,02/01/16
603.33,611.35,611.91,602.98,30,418,328.00,01/29/16
589.6,599.19,602.85,586.27,15,407,819.00,01/28/16
588.04,589.5,593.56,584.95,14,343,782.00,01/27/16
584.68,588.47,593.99,584.68,14,100,545.00,01/26/16
589.3,584.04,589.48,582.11,16,340,878.00,01/25/16
581.94,589.14,589.74,579.65,17,433,350.00,01/22/16
580,578.66,582.63,573.59,20,137,979.00,01/21/16
589.36,579.03,590.46,570.73,21,838,152.00,01/20/16
584.25,591.87,593.38,583.55,20,324,402.00,01/19/16
586.53,582.79,586.53,575.73,25,764,102.00,01/15/16
578.89,587.42,590.55,576.87,18,816,833.00,01/14/16
579.88,579.01,583.61,577.03,17,072,375.00,01/13/16
582.94,579.49,583.82,574.31,16,973,918.00,01/12/16
579.5,582.21,584.9,579.49,18,241,589.00,01/11/16
577.63,578.82,582.72,577.34,19,539,006.00,01/08/16
577.64,577.51,579.75,575.13,16,778,468.00,01/07/16
578.96,580.5,582.42,575.26,13,980,975.00,01/06/16
577.3,580.97,582.37,569.12,14,402,922.00,01/05/16
574.51,577.48,577.73,570.52,17,490,290.00,01/04/16
583.99,577.82,583.99,573.12,14,935,076.00,12/31/15
584.99,584.5,587,583.32,8,868,020.00,12/30/15
583.67,585.11,587.33,583.54,9,219,148.00,12/29/15
580.26,582.4,582.92,578.01,10,081,523.00,12/28/15
580.99,581.02,582.72,580.06,6,935,394.00,12/24/15
572.87,581.01,581.97,572.87,11,873,154.00,12/23/15
567.74,572.5,573.71,563.91,14,351,284.00,12/22/15
569.91,567.45,571.44,564.34,14,206,892.00,12/21/15
574.79,567.94,574.79,563.36,44,098,410.00,12/18/15
573.99,574.79,578.54,571.31,15,533,847.00,12/17/15
559.6,574.11,574.76,559.6,18,976,989.00,12/16/15
554.63,558.87,562.29,554.63,15,621,659.00,12/15/15
551.28,553.88,554.35,548.08,17,279,542.00,12/14/15
550.86,551.13,555.69,547.22,15,950,442.00,12/11/15
561.72,552.56,561.72,552.09,14,277,208.00,12/10/15
560.93,561.65,568.47,558.29,14,383,885.00,12/09/15
562.03,562.26,563.1,557.62,13,998,138.00,12/08/15
560.59,562.9,563.13,556.75,16,115,177.00,12/07/15
553.03,561.2,561.46,553.03,17,952,980.00,12/04/15
554.88,551.93,555.38,550.12,17,423,267.00,12/03/15
566.55,556.1,566.55,555.82,15,882,225.00,12/02/15
563.86,567.3,568.98,561.94,13,859,842.00,12/01/15
563.39,563.13,566.72,562.7,19,849,854.00,11/30/15
560.79,563.02,565.13,560.79,5,849,398.00,11/27/15
563.28,560.63,563.28,558.59,10,601,814.00,11/25/15
565.02,563.28,565.02,559.41,13,285,438.00,11/24/15
570.57,565.82,572.2,565.22,13,137,308.00,11/23/15
569.29,571.09,575.54,568.47,17,382,874.00,11/20/15
563.49,569.11,570.38,563.49,12,563,442.00,11/19/15
559.34,562.8,563.52,554.13,15,406,420.00,11/18/15
568.34,559.03,572.5,557.72,14,342,908.00,11/17/15
560.14,568.8,568.86,559.39,14,327,429.00,11/16/15
562.48,560.58,567.04,559.14,19,480,424.00,11/13/15
566.23,562.34,570.32,562.05,13,700,133.00,11/12/15
562.4,566.82,567.47,562.4,12,935,111.00,11/11/15
557.59,561.98,564.12,557.59,13,335,767.00,11/10/15
555.65,558.45,561.11,553.11,18,639,108.00,11/09/15
575.69,556.46,575.69,551.81,25,187,303.00,11/06/15
583.1,578.69,584.05,578.44,14,965,183.00,11/05/15
580.78,583.45,584.68,580.65,15,083,267.00,11/04/15
580.11,581.32,581.8,576.36,13,917,709.00,11/03/15
580.62,580.53,582.68,576.3,14,965,002.00,11/02/15
578.51,580.5,582.85,576.49,20,325,791.00,10/30/15
581.5,577.86,581.5,571.19,15,322,353.00,10/29/15
591,582.77,591.52,575.89,15,387,585.00,10/28/15
591.78,590.53,592.94,588.6,15,096,530.00,10/27/15
594.86,592.05,595.73,587.61,15,978,389.00,10/26/15
605.26,594.41,605.26,593.92,15,644,254.00,10/23/15
599.04,605.36,606.76,598.6,15,785,918.00,10/22/15
599.95,598.31,604.15,597.8,11,396,607.00,10/21/15
597.52,599.39,602.41,595.82,14,314,990.00,10/20/15
596.88,597.97,598.09,591.11,15,835,730.00,10/19/15
596.04,596.98,600.26,594.58,15,564,143.00,10/16/15
587.99,596.04,596.88,586.15,15,958,146.00,10/15/15
587.42,587.06,591.24,585.88,12,820,840.00,10/14/15
588.56,587.3,589.9,586.16,12,173,785.00,10/13/15
583.56,588.63,591.75,583.56,11,765,564.00,10/12/15
585.87,583.36,586.6,581.28,12,845,379.00,10/09/15
578.35,585.88,586.81,576.38,12,886,140.00,10/08/15
580.62,578.69,582.58,577.78,17,447,486.00,10/07/15
585.21,580.54,585.21,577.74,16,897,468.00,10/06/15
577.78,585.37,586.23,577.21,19,241,123.00,10/05/15
570.8,577.25,577.33,569.03,16,491,095.00,10/02/15
576.83,569.59,577.96,565.74,17,473,328.00,10/01/15
567.8,576.83,577.27,567.8,19,465,274.00,09/30/15
567.39,567.43,570.32,564.72,15,501,696.00,09/29/15
